variable,solution
"x_K04101,410,43",0.0
"x_K04101,410,44",0.0
"x_K04101,410,45",0.0
"x_K04101,410,46",0.0
"x_K04101,410,47",0.0
"x_K04101,410,5",0.0
"x_K04101,410,6",0.0
"x_K04101,410,7",0.0
"x_K04101,410,8",0.0
"x_K04101,410,9",0.0
"x_K04101,411,0",0.0
"x_K04101,411,1",0.0
"x_K04101,411,10",0.0
"x_K04101,411,11",0.0
"x_K04101,411,12",0.0
"x_K04101,411,13",0.0
"x_K04101,411,14",0.0
"x_K04101,411,15",0.0
"x_K04101,411,16",0.0
"x_K04101,411,17",0.0
"x_K04101,411,18",0.0
"x_K04101,411,19",0.0
"x_K04101,411,2",0.0
"x_K04101,411,20",0.0
"x_K04101,411,21",0.0
"x_K04101,411,22",0.0
"x_K04101,411,23",0.0
"x_K04101,411,24",0.0
"x_K04101,411,25",0.0
"x_K04101,411,26",0.0
"x_K04101,411,27",0.0
"x_K04101,411,28",0.0
"x_K04101,411,29",0.0
"x_K04101,411,3",0.0
"x_K04101,411,30",0.0
"x_K04101,411,31",0.0
"x_K04101,411,32",0.0
"x_K04101,411,33",0.0
"x_K04101,411,34",0.0
"x_K04101,411,35",0.0
"x_K04101,411,36",0.0
"x_K04101,411,37",0.0
"x_K04101,411,38",0.0
"x_K04101,411,39",0.0
"x_K04101,411,4",0.0
"x_K04101,411,40",0.0
"x_K04101,411,41",0.0
"x_K04101,411,42",0.0
"x_K04101,411,43",0.0
"x_K04101,411,44",0.0
"x_K04101,411,45",0.0
"x_K04101,411,46",0.0
"x_K04101,411,47",0.0
"x_K04101,411,5",0.0
"x_K04101,411,6",0.0
"x_K04101,411,7",0.0
"x_K04101,411,8",0.0
"x_K04101,411,9",0.0
"x_K04101,416,0",0.0
"x_K04101,416,1",0.0
"x_K04101,416,10",0.0
"x_K04101,416,11",0.0
"x_K04101,416,12",0.0
"x_K04101,416,13",0.0
"x_K04101,416,14",0.0
"x_K04101,416,15",0.0
"x_K04101,416,16",0.0
"x_K04101,416,17",0.0
"x_K04101,416,18",0.0
"x_K04101,416,19",0.0
"x_K04101,416,2",0.0
"x_K04101,416,20",0.0
"x_K04101,416,21",0.0
"x_K04101,416,22",0.0
"x_K04101,416,23",0.0
"x_K04101,416,24",0.0
"x_K04101,416,25",0.0
"x_K04101,416,26",0.0
"x_K04101,416,27",0.0
"x_K04101,416,28",0.0
"x_K04101,416,29",0.0
"x_K04101,416,3",0.0
"x_K04101,416,30",0.0
"x_K04101,416,31",0.0
"x_K04101,416,32",0.0
"x_K04101,416,33",0.0
"x_K04101,416,34",0.0
"x_K04101,416,35",0.0
"x_K04101,416,36",0.0
"x_K04101,416,37",0.0
"x_K04101,416,38",0.0
"x_K04101,416,39",0.0
"x_K04101,416,4",0.0
"x_K04101,416,40",0.0
"x_K04101,416,41",0.0
"x_K04101,416,42",0.0
"x_K04101,416,43",0.0
"x_K04101,416,44",0.0
"x_K04101,416,45",0.0
"x_K04101,416,46",0.0
"x_K04101,416,47",0.0
"x_K04101,416,5",0.0
"x_K04101,416,6",0.0
"x_K04101,416,7",0.0
"x_K04101,416,8",0.0
"x_K04101,416,9",0.0
"x_K04101,422,0",0.0
"x_K04101,422,1",0.0
"x_K04101,422,10",0.0
"x_K04101,422,11",0.0
"x_K04101,422,12",0.0
"x_K04101,422,13",0.0
"x_K04101,422,14",0.0
"x_K04101,422,15",0.0
"x_K04101,422,16",0.0
"x_K04101,422,17",0.0
"x_K04101,422,18",0.0
"x_K04101,422,19",0.0
"x_K04101,422,2",0.0
"x_K04101,422,20",0.0
"x_K04101,422,21",0.0
"x_K04101,422,22",0.0
"x_K04101,422,23",0.0
"x_K04101,422,24",0.0
"x_K04101,422,25",0.0
"x_K04101,422,26",0.0
"x_K04101,422,27",0.0
"x_K04101,422,28",0.0
"x_K04101,422,29",0.0
"x_K04101,422,3",0.0
"x_K04101,422,30",0.0
"x_K04101,422,31",0.0
"x_K04101,422,32",0.0
"x_K04101,422,33",0.0
"x_K04101,422,34",0.0
"x_K04101,422,35",0.0
"x_K04101,422,36",0.0
"x_K04101,422,37",0.0
"x_K04101,422,38",0.0
"x_K04101,422,39",0.0
"x_K04101,422,4",0.0
"x_K04101,422,40",0.0
"x_K04101,422,41",0.0
"x_K04101,422,42",0.0
"x_K04101,422,43",0.0
"x_K04101,422,44",0.0
"x_K04101,422,45",0.0
"x_K04101,422,46",0.0
"x_K04101,422,47",0.0
"x_K04101,422,5",0.0
"x_K04101,422,6",0.0
"x_K04101,422,7",0.0
"x_K04101,422,8",0.0
"x_K04101,422,9",0.0
"x_K04101,424,0",0.0
"x_K04101,424,1",0.0
"x_K04101,424,10",0.0
"x_K04101,424,11",0.0
"x_K04101,424,12",0.0
"x_K04101,424,13",0.0
"x_K04101,424,14",0.0
"x_K04101,424,15",0.0
"x_K04101,424,16",0.0
"x_K04101,424,17",0.0
"x_K04101,424,18",0.0
"x_K04101,424,19",0.0
"x_K04101,424,2",0.0
"x_K04101,424,20",0.0
"x_K04101,424,21",0.0
"x_K04101,424,22",0.0
"x_K04101,424,23",0.0
"x_K04101,424,24",0.0
"x_K04101,424,25",0.0
"x_K04101,424,26",0.0
"x_K04101,424,27",0.0
"x_K04101,424,28",0.0
"x_K04101,424,29",0.0
"x_K04101,424,3",0.0
"x_K04101,424,30",0.0
"x_K04101,424,31",0.0
"x_K04101,424,32",0.0
"x_K04101,424,33",0.0
"x_K04101,424,34",0.0
"x_K04101,424,35",0.0
"x_K04101,424,36",0.0
"x_K04101,424,37",0.0
"x_K04101,424,38",0.0
"x_K04101,424,39",0.0
"x_K04101,424,4",0.0
"x_K04101,424,40",0.0
"x_K04101,424,41",0.0
"x_K04101,424,42",0.0
"x_K04101,424,43",0.0
"x_K04101,424,44",0.0
"x_K04101,424,45",0.0
"x_K04101,424,46",0.0
"x_K04101,424,47",0.0
"x_K04101,424,5",0.0
"x_K04101,424,6",0.0
"x_K04101,424,7",0.0
"x_K04101,424,8",0.0
"x_K04101,424,9",0.0
"x_K04101,425,0",0.0
"x_K04101,425,1",0.0
"x_K04101,425,10",0.0
"x_K04101,425,11",0.0
"x_K04101,425,12",0.0
"x_K04101,425,13",0.0
"x_K04101,425,14",0.0
"x_K04101,425,15",0.0
"x_K04101,425,16",0.0
"x_K04101,425,17",0.0
"x_K04101,425,18",0.0
"x_K04101,425,19",0.0
"x_K04101,425,2",0.0
"x_K04101,425,20",0.0
"x_K04101,425,21",0.0
"x_K04101,425,22",0.0
"x_K04101,425,23",0.0
"x_K04101,425,24",0.0
"x_K04101,425,25",0.0
"x_K04101,425,26",0.0
"x_K04101,425,27",0.0
"x_K04101,425,28",0.0
"x_K04101,425,29",0.0
"x_K04101,425,3",0.0
"x_K04101,425,30",0.0
"x_K04101,425,31",0.0
"x_K04101,425,32",0.0
"x_K04101,425,33",0.0
"x_K04101,425,34",0.0
"x_K04101,425,35",0.0
"x_K04101,425,36",0.0
"x_K04101,425,37",0.0
"x_K04101,425,38",0.0
"x_K04101,425,39",0.0
"x_K04101,425,4",0.0
"x_K04101,425,40",0.0
"x_K04101,425,41",0.0
"x_K04101,425,42",0.0
"x_K04101,425,43",0.0
"x_K04101,425,44",0.0
"x_K04101,425,45",0.0
"x_K04101,425,46",0.0
"x_K04101,425,47",0.0
"x_K04101,425,5",0.0
"x_K04101,425,6",0.0
"x_K04101,425,7",0.0
"x_K04101,425,8",0.0
"x_K04101,425,9",0.0
"x_K04101,426,0",0.0
"x_K04101,426,1",0.0
"x_K04101,426,10",0.0
"x_K04101,426,11",0.0
"x_K04101,426,12",0.0
"x_K04101,426,13",0.0
"x_K04101,426,14",0.0
"x_K04101,426,15",0.0
"x_K04101,426,16",0.0
"x_K04101,426,17",0.0
"x_K04101,426,18",0.0
"x_K04101,426,19",0.0
"x_K04101,426,2",0.0
"x_K04101,426,20",0.0
"x_K04101,426,21",0.0
"x_K04101,426,22",0.0
"x_K04101,426,23",0.0
"x_K04101,426,24",0.0
"x_K04101,426,25",0.0
"x_K04101,426,26",0.0
"x_K04101,426,27",0.0
"x_K04101,426,28",0.0
"x_K04101,426,29",0.0
"x_K04101,426,3",15.0
"x_K04101,426,30",0.0
"x_K04101,426,31",0.0
"x_K04101,426,32",0.0
"x_K04101,426,33",0.0
"x_K04101,426,34",0.0
"x_K04101,426,35",0.0
"x_K04101,426,36",0.0
"x_K04101,426,37",0.0
"x_K04101,426,38",0.0
"x_K04101,426,39",0.0
"x_K04101,426,4",0.0
"x_K04101,426,40",0.0
"x_K04101,426,41",0.0
"x_K04101,426,42",0.0
"x_K04101,426,43",0.0
"x_K04101,426,44",0.0
"x_K04101,426,45",0.0
"x_K04101,426,46",0.0
"x_K04101,426,47",0.0
"x_K04101,426,5",0.0
"x_K04101,426,6",0.0
"x_K04101,426,7",0.0
"x_K04101,426,8",0.0
"x_K04101,426,9",0.0
"x_K04101,434,0",0.0
"x_K04101,434,1",0.0
"x_K04101,434,10",0.0
"x_K04101,434,11",0.0
"x_K04101,434,12",0.0
"x_K04101,434,13",0.0
"x_K04101,434,14",0.0
"x_K04101,434,15",0.0
"x_K04101,434,16",0.0
"x_K04101,434,17",0.0
"x_K04101,434,18",0.0
"x_K04101,434,19",0.0
"x_K04101,434,2",0.0
"x_K04101,434,20",0.0
"x_K04101,434,21",0.0
"x_K04101,434,22",0.0
"x_K04101,434,23",0.0
"x_K04101,434,24",0.0
"x_K04101,434,25",0.0
"x_K04101,434,26",0.0
"x_K04101,434,27",0.0
"x_K04101,434,28",0.0
"x_K04101,434,29",0.0
"x_K04101,434,3",0.0
"x_K04101,434,30",0.0
"x_K04101,434,31",0.0
"x_K04101,434,32",0.0
"x_K04101,434,33",0.0
"x_K04101,434,34",0.0
"x_K04101,434,35",0.0
"x_K04101,434,36",0.0
"x_K04101,434,37",0.0
"x_K04101,434,38",0.0
"x_K04101,434,39",0.0
"x_K04101,434,4",0.0
"x_K04101,434,40",0.0
"x_K04101,434,41",0.0
"x_K04101,434,42",0.0
"x_K04101,434,43",0.0
"x_K04101,434,44",0.0
"x_K04101,434,45",0.0
"x_K04101,434,46",0.0
"x_K04101,434,47",0.0
"x_K04101,434,5",0.0
"x_K04101,434,6",0.0
"x_K04101,434,7",0.0
"x_K04101,434,8",0.0
"x_K04101,434,9",0.0
"x_K04101,435,0",0.0
"x_K04101,435,1",0.0
"x_K04101,435,10",0.0
"x_K04101,435,11",0.0
"x_K04101,435,12",0.0
"x_K04101,435,13",0.0
"x_K04101,435,14",0.0
"x_K04101,435,15",0.0
"x_K04101,435,16",0.0
"x_K04101,435,17",0.0
"x_K04101,435,18",0.0
"x_K04101,435,19",0.0
"x_K04101,435,2",0.0
"x_K04101,435,20",0.0
"x_K04101,435,21",0.0
"x_K04101,435,22",0.0
"x_K04101,435,23",0.0
"x_K04101,435,24",0.0
"x_K04101,435,25",0.0
"x_K04101,435,26",0.0
"x_K04101,435,27",0.0
"x_K04101,435,28",0.0
"x_K04101,435,29",0.0
"x_K04101,435,3",0.0
"x_K04101,435,30",0.0
"x_K04101,435,31",0.0
"x_K04101,435,32",0.0
"x_K04101,435,33",0.0
"x_K04101,435,34",0.0
"x_K04101,435,35",0.0
"x_K04101,435,36",0.0
"x_K04101,435,37",0.0
"x_K04101,435,38",0.0
"x_K04101,435,39",0.0
"x_K04101,435,4",0.0
"x_K04101,435,40",0.0
"x_K04101,435,41",0.0
"x_K04101,435,42",0.0
"x_K04101,435,43",0.0
"x_K04101,435,44",0.0
"x_K04101,435,45",0.0
"x_K04101,435,46",0.0
"x_K04101,435,47",0.0
"x_K04101,435,5",0.0
"x_K04101,435,6",0.0
"x_K04101,435,7",0.0
"x_K04101,435,8",0.0
"x_K04101,435,9",0.0
"x_K04101,437,0",0.0
"x_K04101,437,1",0.0
"x_K04101,437,10",0.0
"x_K04101,437,11",0.0
"x_K04101,437,12",0.0
"x_K04101,437,13",0.0
"x_K04101,437,14",0.0
"x_K04101,437,15",0.0
"x_K04101,437,16",0.0
"x_K04101,437,17",0.0
"x_K04101,437,18",0.0
"x_K04101,437,19",0.0
"x_K04101,437,2",0.0
"x_K04101,437,20",0.0
"x_K04101,437,21",0.0
"x_K04101,437,22",0.0
"x_K04101,437,23",0.0
"x_K04101,437,24",0.0
"x_K04101,437,25",0.0
"x_K04101,437,26",0.0
"x_K04101,437,27",0.0
"x_K04101,437,28",0.0
"x_K04101,437,29",0.0
"x_K04101,437,3",0.0
"x_K04101,437,30",0.0
"x_K04101,437,31",0.0
"x_K04101,437,32",0.0
"x_K04101,437,33",0.0
"x_K04101,437,34",0.0
"x_K04101,437,35",0.0
"x_K04101,437,36",0.0
"x_K04101,437,37",0.0
"x_K04101,437,38",0.0
"x_K04101,437,39",0.0
"x_K04101,437,4",0.0
"x_K04101,437,40",0.0
"x_K04101,437,41",0.0
"x_K04101,437,42",0.0
"x_K04101,437,43",0.0
"x_K04101,437,44",0.0
"x_K04101,437,45",0.0
"x_K04101,437,46",0.0
"x_K04101,437,47",0.0
"x_K04101,437,5",0.0
"x_K04101,437,6",0.0
"x_K04101,437,7",0.0
"x_K04101,437,8",0.0
"x_K04101,437,9",0.0
"x_K57386,401,0",0.0
"x_K57386,401,1",0.0
"x_K57386,401,10",0.0
"x_K57386,401,11",0.0
"x_K57386,401,12",0.0
"x_K57386,401,13",0.0
"x_K57386,401,14",0.0
"x_K57386,401,15",0.0
"x_K57386,401,16",0.0
"x_K57386,401,17",0.0
"x_K57386,401,18",0.0
"x_K57386,401,19",0.0
"x_K57386,401,2",0.0
"x_K57386,401,20",0.0
"x_K57386,401,21",0.0
"x_K57386,401,22",0.0
"x_K57386,401,23",0.0
"x_K57386,401,24",0.0
"x_K57386,401,25",0.0
"x_K57386,401,26",0.0
"x_K57386,401,27",0.0
"x_K57386,401,28",0.0
"x_K57386,401,29",0.0
"x_K57386,401,3",0.0
"x_K57386,401,30",0.0
"x_K57386,401,31",0.0
"x_K57386,401,32",0.0
"x_K57386,401,33",0.0
"x_K57386,401,34",0.0
"x_K57386,401,35",0.0
"x_K57386,401,36",0.0
"x_K57386,401,37",0.0
"x_K57386,401,38",0.0
"x_K57386,401,39",0.0
"x_K57386,401,4",0.0
"x_K57386,401,40",0.0
"x_K57386,401,41",0.0
"x_K57386,401,42",0.0
"x_K57386,401,43",0.0
"x_K57386,401,44",0.0
"x_K57386,401,45",0.0
"x_K57386,401,46",0.0
"x_K57386,401,47",0.0
"x_K57386,401,5",0.0
"x_K57386,401,6",0.0
"x_K57386,401,7",0.0
"x_K57386,401,8",0.0
"x_K57386,401,9",0.0
"x_K57386,404,0",0.0
"x_K57386,404,1",0.0
"x_K57386,404,10",0.0
"x_K57386,404,11",0.0
"x_K57386,404,12",0.0
"x_K57386,404,13",0.0
"x_K57386,404,14",0.0
"x_K57386,404,15",0.0
"x_K57386,404,16",0.0
"x_K57386,404,17",0.0
"x_K57386,404,18",0.0
"x_K57386,404,19",0.0
"x_K57386,404,2",0.0
"x_K57386,404,20",0.0
"x_K57386,404,21",0.0
"x_K57386,404,22",0.0
"x_K57386,404,23",0.0
"x_K57386,404,24",0.0
"x_K57386,404,25",0.0
"x_K57386,404,26",0.0
"x_K57386,404,27",0.0
"x_K57386,404,28",0.0
"x_K57386,404,29",0.0
"x_K57386,404,3",0.0
"x_K57386,404,30",0.0
"x_K57386,404,31",0.0
"x_K57386,404,32",0.0
"x_K57386,404,33",0.0
"x_K57386,404,34",0.0
"x_K57386,404,35",0.0
"x_K57386,404,36",0.0
"x_K57386,404,37",0.0
"x_K57386,404,38",0.0
"x_K57386,404,39",0.0
"x_K57386,404,4",0.0
"x_K57386,404,40",0.0
"x_K57386,404,41",0.0
"x_K57386,404,42",0.0
"x_K57386,404,43",0.0
"x_K57386,404,44",0.0
"x_K57386,404,45",0.0
"x_K57386,404,46",0.0
"x_K57386,404,47",0.0
"x_K57386,404,5",0.0
"x_K57386,404,6",0.0
"x_K57386,404,7",0.0
"x_K57386,404,8",0.0
"x_K57386,404,9",0.0
"x_K57386,408,0",0.0
"x_K57386,408,1",0.0
"x_K57386,408,10",0.0
"x_K57386,408,11",0.0
"x_K57386,408,12",0.0
"x_K57386,408,13",0.0
"x_K57386,408,14",0.0
"x_K57386,408,15",0.0
"x_K57386,408,16",0.0
"x_K57386,408,17",0.0
"x_K57386,408,18",0.0
"x_K57386,408,19",0.0
"x_K57386,408,2",0.0
"x_K57386,408,20",0.0
"x_K57386,408,21",0.0
"x_K57386,408,22",0.0
"x_K57386,408,23",0.0
"x_K57386,408,24",0.0
"x_K57386,408,25",0.0
"x_K57386,408,26",0.0
"x_K57386,408,27",0.0
"x_K57386,408,28",0.0
"x_K57386,408,29",0.0
"x_K57386,408,3",0.0
"x_K57386,408,30",0.0
"x_K57386,408,31",0.0
"x_K57386,408,32",0.0
"x_K57386,408,33",0.0
"x_K57386,408,34",0.0
"x_K57386,408,35",0.0
"x_K57386,408,36",0.0
"x_K57386,408,37",0.0
"x_K57386,408,38",0.0
"x_K57386,408,39",0.0
"x_K57386,408,4",0.0
"x_K57386,408,40",0.0
"x_K57386,408,41",0.0
"x_K57386,408,42",0.0
"x_K57386,408,43",0.0
"x_K57386,408,44",0.0
"x_K57386,408,45",0.0
"x_K57386,408,46",0.0
"x_K57386,408,47",0.0
"x_K57386,408,5",0.0
"x_K57386,408,6",0.0
"x_K57386,408,7",0.0
"x_K57386,408,8",0.0
"x_K57386,408,9",0.0
"x_K57386,409,0",0.0
"x_K57386,409,1",0.0
"x_K57386,409,10",0.0
"x_K57386,409,11",0.0
"x_K57386,409,12",0.0
"x_K57386,409,13",0.0
"x_K57386,409,14",0.0
"x_K57386,409,15",0.0
"x_K57386,409,16",0.0
"x_K57386,409,17",0.0
"x_K57386,409,18",0.0
"x_K57386,409,19",0.0
"x_K57386,409,2",0.0
"x_K57386,409,20",0.0
"x_K57386,409,21",0.0
"x_K57386,409,22",0.0
"x_K57386,409,23",0.0
"x_K57386,409,24",0.0
"x_K57386,409,25",0.0
"x_K57386,409,26",0.0
"x_K57386,409,27",0.0
"x_K57386,409,28",0.0
"x_K57386,409,29",0.0
"x_K57386,409,3",0.0
"x_K57386,409,30",0.0
"x_K57386,409,31",0.0
"x_K57386,409,32",0.0
"x_K57386,409,33",0.0
"x_K57386,409,34",0.0
"x_K57386,409,35",0.0
"x_K57386,409,36",0.0
"x_K57386,409,37",0.0
"x_K57386,409,38",0.0
"x_K57386,409,39",0.0
"x_K57386,409,4",0.0
"x_K57386,409,40",0.0
"x_K57386,409,41",0.0
"x_K57386,409,42",0.0
"x_K57386,409,43",0.0
"x_K57386,409,44",0.0
"x_K57386,409,45",0.0
"x_K57386,409,46",0.0
"x_K57386,409,47",0.0
"x_K57386,409,5",0.0
"x_K57386,409,6",0.0
"x_K57386,409,7",0.0
"x_K57386,409,8",0.0
"x_K57386,409,9",0.0
"x_K57386,410,0",0.0
"x_K57386,410,1",0.0
"x_K57386,410,10",0.0
"x_K57386,410,11",0.0
"x_K57386,410,12",0.0
"x_K57386,410,13",0.0
"x_K57386,410,14",0.0
"x_K57386,410,15",0.0
"x_K57386,410,16",0.0
"x_K57386,410,17",0.0
"x_K57386,410,18",0.0
"x_K57386,410,19",0.0
"x_K57386,410,2",0.0
"x_K57386,410,20",0.0
"x_K57386,410,21",0.0
"x_K57386,410,22",0.0
"x_K57386,410,23",0.0
"x_K57386,410,24",0.0
"x_K57386,410,25",0.0
"x_K57386,410,26",0.0
"x_K57386,410,27",0.0
"x_K57386,410,28",0.0
"x_K57386,410,29",0.0
"x_K57386,410,3",0.0
"x_K57386,410,30",0.0
"x_K57386,410,31",0.0
"x_K57386,410,32",0.0
"x_K57386,410,33",0.0
"x_K57386,410,34",0.0
"x_K57386,410,35",0.0
"x_K57386,410,36",0.0
"x_K57386,410,37",0.0
"x_K57386,410,38",0.0
"x_K57386,410,39",0.0
"x_K57386,410,4",0.0
"x_K57386,410,40",0.0
"x_K57386,410,41",0.0
"x_K57386,410,42",0.0
"x_K57386,410,43",0.0
"x_K57386,410,44",0.0
"x_K57386,410,45",0.0
"x_K57386,410,46",0.0
"x_K57386,410,47",0.0
"x_K57386,410,5",0.0
"x_K57386,410,6",0.0
"x_K57386,410,7",0.0
"x_K57386,410,8",0.0
"x_K57386,410,9",0.0
"x_K57386,411,0",0.0
"x_K57386,411,1",0.0
"x_K57386,411,10",0.0
"x_K57386,411,11",0.0
"x_K57386,411,12",0.0
"x_K57386,411,13",0.0
"x_K57386,411,14",0.0
"x_K57386,411,15",0.0
"x_K57386,411,16",0.0
"x_K57386,411,17",0.0
"x_K57386,411,18",0.0
"x_K57386,411,19",0.0
"x_K57386,411,2",0.0
"x_K57386,411,20",0.0
"x_K57386,411,21",0.0
"x_K57386,411,22",0.0
"x_K57386,411,23",0.0
"x_K57386,411,24",0.0
"x_K57386,411,25",0.0
"x_K57386,411,26",0.0
"x_K57386,411,27",0.0
"x_K57386,411,28",0.0
"x_K57386,411,29",0.0
"x_K57386,411,3",0.0
"x_K57386,411,30",0.0
"x_K57386,411,31",0.0
"x_K57386,411,32",0.0
"x_K57386,411,33",0.0
"x_K57386,411,34",0.0
"x_K57386,411,35",0.0
"x_K57386,411,36",0.0
"x_K57386,411,37",0.0
"x_K57386,411,38",0.0
"x_K57386,411,39",0.0
"x_K57386,411,4",0.0
"x_K57386,411,40",0.0
"x_K57386,411,41",0.0
"x_K57386,411,42",0.0
"x_K57386,411,43",0.0
"x_K57386,411,44",0.0
"x_K57386,411,45",0.0
"x_K57386,411,46",0.0
"x_K57386,411,47",0.0
"x_K57386,411,5",0.0
"x_K57386,411,6",0.0
"x_K57386,411,7",0.0
"x_K57386,411,8",0.0
"x_K57386,411,9",0.0
"x_K57386,416,0",0.0
"x_K57386,416,1",0.0
"x_K57386,416,10",0.0
"x_K57386,416,11",0.0
"x_K57386,416,12",0.0
"x_K57386,416,13",0.0
"x_K57386,416,14",0.0
"x_K57386,416,15",0.0
"x_K57386,416,16",0.0
"x_K57386,416,17",0.0
"x_K57386,416,18",0.0
"x_K57386,416,19",0.0
"x_K57386,416,2",0.0
"x_K57386,416,20",0.0
"x_K57386,416,21",0.0
"x_K57386,416,22",0.0
"x_K57386,416,23",0.0
"x_K57386,416,24",0.0
"x_K57386,416,25",0.0
"x_K57386,416,26",0.0
"x_K57386,416,27",0.0
"x_K57386,416,28",0.0
"x_K57386,416,29",0.0
"x_K57386,416,3",0.0
"x_K57386,416,30",0.0
"x_K57386,416,31",0.0
"x_K57386,416,32",0.0
"x_K57386,416,33",0.0
"x_K57386,416,34",0.0
"x_K57386,416,35",0.0
"x_K57386,416,36",0.0
"x_K57386,416,37",0.0
"x_K57386,416,38",0.0
"x_K57386,416,39",0.0
"x_K57386,416,4",0.0
"x_K57386,416,40",0.0
"x_K57386,416,41",0.0
"x_K57386,416,42",0.0
"x_K57386,416,43",0.0
"x_K57386,416,44",0.0
"x_K57386,416,45",0.0
"x_K57386,416,46",0.0
"x_K57386,416,47",0.0
"x_K57386,416,5",0.0
"x_K57386,416,6",0.0
"x_K57386,416,7",0.0
"x_K57386,416,8",0.0
"x_K57386,416,9",0.0
"x_K57386,422,0",0.0
"x_K57386,422,1",0.0
"x_K57386,422,10",0.0
"x_K57386,422,11",0.0
"x_K57386,422,12",0.0
"x_K57386,422,13",0.0
"x_K57386,422,14",0.0
"x_K57386,422,15",0.0
"x_K57386,422,16",0.0
"x_K57386,422,17",0.0
"x_K57386,422,18",0.0
"x_K57386,422,19",0.0
"x_K57386,422,2",0.0
"x_K57386,422,20",0.0
"x_K57386,422,21",0.0
"x_K57386,422,22",0.0
"x_K57386,422,23",0.0
"x_K57386,422,24",0.0
"x_K57386,422,25",0.0
"x_K57386,422,26",0.0
"x_K57386,422,27",0.0
"x_K57386,422,28",0.0
"x_K57386,422,29",0.0
"x_K57386,422,3",0.0
"x_K57386,422,30",0.0
"x_K57386,422,31",0.0
"x_K57386,422,32",0.0
"x_K57386,422,33",0.0
"x_K57386,422,34",0.0
"x_K57386,422,35",0.0
"x_K57386,422,36",0.0
"x_K57386,422,37",0.0
"x_K57386,422,38",0.0
"x_K57386,422,39",0.0
"x_K57386,422,4",0.0
"x_K57386,422,40",0.0
"x_K57386,422,41",0.0
"x_K57386,422,42",0.0
"x_K57386,422,43",0.0
"x_K57386,422,44",0.0
"x_K57386,422,45",0.0
"x_K57386,422,46",0.0
"x_K57386,422,47",0.0
"x_K57386,422,5",0.0
"x_K57386,422,6",0.0
"x_K57386,422,7",0.0
"x_K57386,422,8",0.0
"x_K57386,422,9",0.0
"x_K57386,424,0",0.0
"x_K57386,424,1",0.0
"x_K57386,424,10",0.0
"x_K57386,424,11",0.0
"x_K57386,424,12",0.0
"x_K57386,424,13",0.0
"x_K57386,424,14",0.0
"x_K57386,424,15",0.0
"x_K57386,424,16",0.0
"x_K57386,424,17",0.0
"x_K57386,424,18",0.0
"x_K57386,424,19",0.0
"x_K57386,424,2",0.0
"x_K57386,424,20",0.0
"x_K57386,424,21",0.0
"x_K57386,424,22",0.0
"x_K57386,424,23",0.0
"x_K57386,424,24",0.0
"x_K57386,424,25",0.0
"x_K57386,424,26",0.0
"x_K57386,424,27",0.0
"x_K57386,424,28",0.0
"x_K57386,424,29",0.0
"x_K57386,424,3",0.0
"x_K57386,424,30",0.0
"x_K57386,424,31",0.0
"x_K57386,424,32",0.0
"x_K57386,424,33",0.0
"x_K57386,424,34",0.0
"x_K57386,424,35",0.0
"x_K57386,424,36",0.0
"x_K57386,424,37",0.0
"x_K57386,424,38",0.0
"x_K57386,424,39",0.0
"x_K57386,424,4",0.0
"x_K57386,424,40",0.0
"x_K57386,424,41",0.0
"x_K57386,424,42",0.0
"x_K57386,424,43",0.0
"x_K57386,424,44",0.0
"x_K57386,424,45",0.0
"x_K57386,424,46",0.0
"x_K57386,424,47",0.0
"x_K57386,424,5",0.0
"x_K57386,424,6",0.0
"x_K57386,424,7",0.0
"x_K57386,424,8",0.0
"x_K57386,424,9",0.0
"x_K57386,425,0",0.0
"x_K57386,425,1",0.0
"x_K57386,425,10",0.0
"x_K57386,425,11",0.0
"x_K57386,425,12",0.0
"x_K57386,425,13",0.0
"x_K57386,425,14",0.0
"x_K57386,425,15",0.0
"x_K57386,425,16",0.0
"x_K57386,425,17",0.0
"x_K57386,425,18",0.0
"x_K57386,425,19",0.0
"x_K57386,425,2",0.0
"x_K57386,425,20",0.0
"x_K57386,425,21",0.0
"x_K57386,425,22",0.0
"x_K57386,425,23",0.0
"x_K57386,425,24",0.0
"x_K57386,425,25",0.0
"x_K57386,425,26",0.0
"x_K57386,425,27",0.0
"x_K57386,425,28",0.0
"x_K57386,425,29",0.0
"x_K57386,425,3",0.0
"x_K57386,425,30",0.0
"x_K57386,425,31",0.0
"x_K57386,425,32",0.0
"x_K57386,425,33",0.0
"x_K57386,425,34",0.0
"x_K57386,425,35",0.0
"x_K57386,425,36",0.0
"x_K57386,425,37",0.0
"x_K57386,425,38",0.0
"x_K57386,425,39",0.0
"x_K57386,425,4",0.0
"x_K57386,425,40",0.0
"x_K57386,425,41",0.0
"x_K57386,425,42",0.0
"x_K57386,425,43",0.0
"x_K57386,425,44",0.0
"x_K57386,425,45",0.0
"x_K57386,425,46",0.0
"x_K57386,425,47",0.0
"x_K57386,425,5",0.0
"x_K57386,425,6",0.0
"x_K57386,425,7",0.0
"x_K57386,425,8",0.0
"x_K57386,425,9",0.0
"x_K57386,426,0",0.0
"x_K57386,426,1",0.0
"x_K57386,426,10",0.0
"x_K57386,426,11",0.0
"x_K57386,426,12",0.0
"x_K57386,426,13",0.0
"x_K57386,426,14",0.0
"x_K57386,426,15",0.0
"x_K57386,426,16",0.0
"x_K57386,426,17",0.0
